,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9397493004798889,0.8555393218994141,0.8094327449798584,0.8445160388946533,0.9899330735206604,0.959128201007843,0.8388282060623169,0.8303216099739075,0.917451024055481,0.9514772891998291,0.9649167060852051,0.8581063747406006,0.9243972301483154,0.953339695930481,0.9656213521957397,0.9950671792030334,0.9638093113899231,0.9762420058250427,0.9171993732452393,0.8836764693260193,0.9376856088638306,0.9618965983390808,0.9374842643737793,0.9597825407981873,0.7642824649810791,0.9667287468910217,0.7699199914932251,0.9451351165771484,0.9493632316589355,0.967534065246582,0.9287763833999634,0.8552876710891724,0.8583077192306519,0.9158403277397156,0.9908390641212463,0.92278653383255,0.8968138098716736,0.9664770364761353,0.8808073401451111
equality_gap_0,0.06181520223617554,0.18824052810668945,0.360338032245636,0.13464093208312988,0.007077217102050781,0.011150121688842773,0.07862943410873413,0.1730283498764038,0.029951512813568115,0.02324610948562622,0.0034360289573669434,0.06938844919204712,0.044937312602996826,0.036256372928619385,0.020118415355682373,0.0027515292167663574,0.04718327522277832,0.021033644676208496,0.2776622772216797,0.02320939302444458,0.004533171653747559,0.035412490367889404,1.6689300537109375e-05,0.8054924011230469,0.09411066770553589,0.009087979793548584,0.10404551029205322,0.028134405612945557,0.020930469036102295,0.04089689254760742,0.019972622394561768,0.024207890033721924,0.1676419973373413,0.06667524576187134,0.0044171810150146484,0.4410608410835266,0.031042635440826416,0.04034215211868286,0.3459489643573761
equality_gap_1,0.6513017416000366,0.47651660442352295,0.2972322106361389,0.29799026250839233,0.3727015554904938,0.04744398593902588,0.16706466674804688,0.34869810938835144,0.003506004810333252,0.5182461738586426,0.04926994442939758,0.17013949155807495,0.33284562826156616,0.37841734290122986,0.3650946617126465,0.020922720432281494,0.7342896461486816,0.31480568647384644,0.5898131132125854,0.1520482897758484,0.03458160161972046,0.508474588394165,0.11624032258987427,0.07918763160705566,0.329907089471817,0.15221691131591797,0.21296150982379913,0.23908641934394836,0.4239457845687866,0.7403072714805603,0.07488739490509033,0.01276618242263794,0.24326759576797485,0.5047767758369446,0.05624109506607056,0.5899977087974548,0.23515373468399048,0.7345807552337646,0.06496459245681763
parity_gap,0.22511231899261475,0.40589439868927,0.5100555419921875,0.2525378465652466,0.03801339492201805,0.11892099678516388,0.0761626660823822,0.3331857919692993,0.13467064499855042,0.21070434153079987,0.004858788102865219,0.158915713429451,0.19242052733898163,0.09512535482645035,0.06869043409824371,0.1101212128996849,0.1661149263381958,0.07866086065769196,0.7138814330101013,0.25178948044776917,0.09339764714241028,0.09151099622249603,0.007675137370824814,0.41561752557754517,0.18659794330596924,0.027982298284769058,0.18893224000930786,0.07377580553293228,0.06784117966890335,0.15393710136413574,0.1578204333782196,0.0585959255695343,0.36712804436683655,0.27338454127311707,0.05620582774281502,0.8403908610343933,0.07985936105251312,0.15878458321094513,0.26301103830337524
