,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.8820657134056091,0.7533094882965088,0.7663965225219727,0.8085266947746277,0.979262113571167,0.9355211853981018,0.8509588837623596,0.7880908250808716,0.8893642425537109,0.9288266897201538,0.9619972705841064,0.8118991255760193,0.868324339389801,0.9388936161994934,0.9512256383895874,0.974077582359314,0.9348165392875671,0.9611918926239014,0.806714653968811,0.8405899405479431,0.8742638230323792,0.9496652483940125,0.9249005913734436,0.8663109540939331,0.7337293028831482,0.9570141434669495,0.717471182346344,0.9284240007400513,0.9317964315414429,0.9385412931442261,0.8921326994895935,0.8144158720970154,0.8306236267089844,0.8191473484039307,0.9843459129333496,0.8145668506622314,0.879397988319397,0.9276689887046814,0.8188453316688538
equality_gap_0,0.018659532070159912,0.022825241088867188,0.17951053380966187,0.025412678718566895,0.00012415647506713867,0.008161664009094238,0.004592478275299072,0.05006200075149536,0.008287906646728516,0.022754907608032227,0.004275143146514893,0.011965453624725342,0.009524881839752197,0.0008565187454223633,0.0010496973991394043,0.0009603500366210938,0.006263136863708496,0.003791213035583496,0.09404653310775757,0.053593337535858154,0.07765471935272217,0.0004488825798034668,0.0,0.23910054564476013,0.03356301784515381,0.0,0.046267151832580566,0.004475057125091553,0.0,0.003461003303527832,0.008663952350616455,0.030905485153198242,0.03295701742172241,0.0034566521644592285,0.0018901228904724121,0.08897793292999268,0.0,0.001480400562286377,0.16048869490623474
equality_gap_1,0.05676482990384102,0.061975132673978806,0.2115688920021057,0.09281490743160248,0.0,0.06195729970932007,0.15488861501216888,0.15059803426265717,0.006862282752990723,0.42646080255508423,0.08918213844299316,0.1055961549282074,0.11392863094806671,0.009487666189670563,0.02219626121222973,0.06017976999282837,0.16188524663448334,0.055259957909584045,0.5012629628181458,0.04707449674606323,0.007670998573303223,0.007976071909070015,0.0,0.010376513004302979,0.1305801123380661,0.0030257184989750385,0.08903878927230835,0.05247018113732338,0.002259036060422659,0.13899049162864685,0.04824411869049072,0.24016711115837097,0.1316624879837036,0.07253463566303253,0.015558123588562012,0.4099739193916321,0.0,0.012474012561142445,0.006027877330780029
parity_gap,0.028948357328772545,0.05240200087428093,0.36207956075668335,0.06452440470457077,0.00011823126260424033,0.09187297523021698,0.01785508543252945,0.13472197949886322,0.10078714787960052,0.18564195930957794,0.004217062145471573,0.06424490362405777,0.04184591770172119,0.0019222813425585628,0.003165756119415164,0.0791362002491951,0.0329723134636879,0.01907423883676529,0.41847434639930725,0.14838141202926636,0.019379079341888428,0.0013311250368133187,0.0,0.13469862937927246,0.06750238686800003,0.00017530019977129996,0.0625087320804596,0.01031067967414856,0.00026295031420886517,0.025195538997650146,0.12100166082382202,0.05631208047270775,0.18673738837242126,0.024890463799238205,0.0464925616979599,0.5092591643333435,0.0,0.0033410564064979553,0.11126089096069336
