,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9372326135635376,0.8334423899650574,0.8084763884544373,0.8318819999694824,0.9865102767944336,0.95630943775177,0.8569486737251282,0.821060061454773,0.9163436889648438,0.9536417126655579,0.9604872465133667,0.8550863265991211,0.9135249257087708,0.951779305934906,0.9638093113899231,0.9951175451278687,0.9616952538490295,0.9698494672775269,0.9171993732452393,0.871596097946167,0.9117128849029541,0.9553027749061584,0.9271656274795532,0.9602859020233154,0.7506920695304871,0.9570141434669495,0.7494840621948242,0.9428700804710388,0.9411083459854126,0.9596818685531616,0.9251522421836853,0.8511602282524109,0.8709920644760132,0.9099511504173279,0.9890773296356201,0.9228368401527405,0.8818140625953674,0.9637086391448975,0.8734585046768188
equality_gap_0,0.03213571384549141,0.1471652388572693,0.17508281767368317,0.07769284397363663,0.004527084529399872,0.03280024230480194,0.03399840369820595,0.08334600180387497,0.06000348553061485,0.03963836282491684,0.009032163769006729,0.06952206045389175,0.02502485364675522,0.01944526843726635,0.012921768240630627,0.003994331695139408,0.028810227289795876,0.015396689996123314,0.1087319403886795,0.22574275732040405,0.8857201337814331,0.01721946895122528,0.006735266651958227,0.2666490077972412,0.11164335161447525,0.0,0.05400628596544266,0.01855418272316456,0.008990035392343998,0.028371231630444527,0.13335555791854858,0.06706792116165161,0.09949479252099991,0.03705071285367012,0.007697057910263538,0.11698580533266068,0.0022966358810663223,0.015843799337744713,0.3166906535625458
equality_gap_1,0.4585548937320709,0.36385002732276917,0.15602055191993713,0.3491086959838867,0.23274776339530945,0.3470175862312317,0.24757783114910126,0.3366353213787079,0.3260800242424011,0.33835431933403015,0.2428046464920044,0.34849798679351807,0.4308820962905884,0.3398416340351105,0.3158036470413208,0.4741397500038147,0.5332343578338623,0.40646305680274963,0.11142963171005249,0.2883925437927246,0.939792275428772,0.270196795463562,0.08601198345422745,0.03906853497028351,0.3005211353302002,0.0021476149559020996,0.23476049304008484,0.33819565176963806,0.22251054644584656,0.5185583829879761,0.23243243992328644,0.3620397746562958,0.25944122672080994,0.3991711735725403,0.5030955672264099,0.05521947517991066,0.0406225211918354,0.4771808087825775,0.045576389878988266
parity_gap,0.08516401052474976,0.21106839179992676,0.1457200050354004,0.10309867560863495,0.02096422202885151,0.09832976758480072,0.05834658443927765,0.12010464072227478,0.12252742797136307,0.10798998177051544,0.02753453329205513,0.11334329843521118,0.07938241213560104,0.04697892442345619,0.0403425469994545,0.07242152094841003,0.07438235729932785,0.04518543928861618,0.1681060642004013,0.4821694493293762,0.8255137801170349,0.03607434779405594,0.01610017754137516,0.115446075797081,0.1458904892206192,0.0001854437286965549,0.08149832487106323,0.04950813949108124,0.029792267829179764,0.06819728761911392,0.5321750640869141,0.10076270252466202,0.14231127500534058,0.12351687997579575,0.056292545050382614,0.15783411264419556,0.008644461631774902,0.05983443558216095,0.10901234298944473
