,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9308400750160217,0.8283082246780396,0.7926208972930908,0.8329893946647644,0.9870136380195618,0.9414607286453247,0.8582574129104614,0.8245834708213806,0.9105551838874817,0.9034579992294312,0.9630039930343628,0.8550863265991211,0.915286660194397,0.9519303441047668,0.9631046652793884,0.9882720112800598,0.9584234952926636,0.9734232425689697,0.8498011827468872,0.8709920644760132,0.9292293787002563,0.9534403681755066,0.9358232021331787,0.9476518630981445,0.7490813732147217,0.9636079668998718,0.7525041699409485,0.9398499727249146,0.9342628121376038,0.962399959564209,0.9234911799430847,0.8430059552192688,0.8492475152015686,0.8701363801956177,0.9848995804786682,0.8638948798179626,0.8818643689155579,0.9448834657669067,0.8777872920036316
equality_gap_0,0.09619075059890747,0.11801165342330933,0.2482176423072815,0.07446366548538208,0.005039393901824951,0.007477521896362305,0.018678665161132812,0.24403822422027588,0.006360471248626709,0.018696188926696777,0.0051836371421813965,0.05276578664779663,0.018957912921905518,0.04175788164138794,0.01839512586593628,0.022165000438690186,0.061305999755859375,0.02483290433883667,0.1363048553466797,0.07572042942047119,0.0647737979888916,0.04077798128128052,0.0005652308464050293,0.6595820188522339,0.03813791275024414,0.0007834434509277344,0.1215893030166626,0.000874638557434082,0.0010911822319030762,0.04273021221160889,0.057736337184906006,0.08919703960418701,0.0736396312713623,0.03321182727813721,0.0008701682090759277,0.25959622859954834,0.0015287399291992188,0.004727363586425781,0.23553335666656494
equality_gap_1,0.6798975467681885,0.4953427016735077,0.38372018933296204,0.012980818748474121,0.19695895910263062,0.011478781700134277,0.12492282688617706,0.34842249751091003,0.06423115730285645,0.01358523964881897,0.01070493459701538,0.1538236141204834,0.1467835009098053,0.3532339930534363,0.25370103120803833,0.011002838611602783,0.7308743000030518,0.25782909989356995,0.5699790716171265,0.23015081882476807,0.12128978967666626,0.3808574378490448,0.0906597375869751,0.12312328815460205,0.19099664688110352,0.00036463141441345215,0.3320639729499817,0.07657742500305176,0.047439757734537125,0.6752011775970459,0.11468636989593506,0.11744159460067749,0.17686673998832703,0.3235533833503723,0.09519964456558228,0.5869675874710083,0.013305963948369026,0.28205129504203796,0.041662395000457764
parity_gap,0.2573528587818146,0.28823205828666687,0.483805775642395,0.15317711234092712,0.027670208364725113,0.07974790781736374,0.02175554633140564,0.39296865463256836,0.10067974030971527,0.08561009168624878,0.008383331820368767,0.1375541090965271,0.14596477150917053,0.1014956384897232,0.06108703091740608,0.1286611258983612,0.17717158794403076,0.07869964092969894,0.5054699182510376,0.3049396574497223,0.1641225814819336,0.08110664784908295,0.0037053674459457397,0.4472283720970154,0.09727116674184799,0.006856698542833328,0.20874956250190735,0.010452257469296455,0.006486107595264912,0.14495152235031128,0.19454029202461243,0.14032067358493805,0.24601773917675018,0.1584973931312561,0.03750289976596832,0.6560935378074646,0.006337295286357403,0.051801666617393494,0.2180737853050232
