,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9193637371063232,0.7879397869110107,0.7105249762535095,0.8242814540863037,0.9793124198913574,0.8975688219070435,0.8509085178375244,0.8081240057945251,0.9017969369888306,0.8465797305107117,0.9590275287628174,0.8370161652565002,0.896864116191864,0.94382643699646,0.9560074210166931,0.9904363751411438,0.9393969774246216,0.9665274024009705,0.8219660520553589,0.8499521613121033,0.9381889700889587,0.9497659206390381,0.9252026081085205,0.9247495532035828,0.7392660975456238,0.9569134712219238,0.7313635349273682,0.9318971037864685,0.9378365874290466,0.9408063292503357,0.9148839712142944,0.8387778401374817,0.8639955520629883,0.8547340035438538,0.9676347374916077,0.8572506904602051,0.8793476819992065,0.9196154475212097,0.7761614918708801
equality_gap_0,0.035953521728515625,0.06587803363800049,0.146564781665802,0.06926345825195312,0.0,0.00038248300552368164,0.009722352027893066,0.06224548816680908,0.05072659254074097,0.030347049236297607,0.002295076847076416,0.076682448387146,0.03090977668762207,0.004526853561401367,0.00039380788803100586,0.002529919147491455,0.0050640106201171875,0.011252760887145996,0.014932394027709961,0.10320132970809937,0.019512832164764404,0.0,0.0014796853065490723,0.6556724309921265,0.010497450828552246,0.0,0.06037372350692749,0.013983607292175293,0.014206469058990479,0.003994643688201904,0.0679541826248169,0.014189064502716064,0.043562889099121094,0.01155543327331543,0.0006788969039916992,0.09814798831939697,0.00021839141845703125,0.015841543674468994,0.32134273648262024
equality_gap_1,0.4135723412036896,0.2610083222389221,0.22376883029937744,0.10998249053955078,0.0,0.18156829476356506,0.22582034766674042,0.09408301115036011,0.24313515424728394,0.3212163746356964,0.0022226572036743164,0.27964556217193604,0.4159320592880249,0.03310141712427139,0.018848657608032227,0.042321860790252686,0.21721310913562775,0.12526607513427734,0.6082407832145691,0.01781386137008667,0.04375565052032471,0.004985044710338116,0.009378090500831604,0.014431297779083252,0.11942195147275925,0.0,0.16915303468704224,0.12809213995933533,0.17299197614192963,0.18653987348079681,0.02229619026184082,0.1380053460597992,0.12944525480270386,0.16834193468093872,0.371501088142395,0.6067909002304077,0.0004442470089998096,0.03672903776168823,0.220129132270813
parity_gap,0.14046283066272736,0.1611962467432022,0.0042375922203063965,0.13476315140724182,0.0,0.023500364273786545,0.028563320636749268,0.17173606157302856,0.18531794846057892,0.020868651568889618,0.005088992416858673,0.17121005058288574,0.13621878623962402,0.02014024741947651,0.01641608402132988,0.10186741501092911,0.04157261177897453,0.042584434151649475,0.39292556047439575,0.11693772673606873,0.10578015446662903,0.000591156305745244,0.002548112068325281,0.27597683668136597,0.04941540211439133,0.0,0.10295611619949341,0.030607927590608597,0.036397188901901245,0.033186379820108414,0.06392410397529602,0.007909514009952545,0.2347094565629959,0.10441102087497711,0.004342762753367424,0.5842825770378113,0.00026295031420886517,0.009818501770496368,0.1298103928565979
