,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9262596368789673,0.830271303653717,0.7981577515602112,0.8293652534484863,0.9866109490394592,0.9537423849105835,0.8447173833847046,0.8196003437042236,0.9123169183731079,0.9312930703163147,0.9657220244407654,0.8563950061798096,0.9083404541015625,0.9488095641136169,0.9617959260940552,0.9918960928916931,0.9603362083435059,0.9750339388847351,0.9053203463554382,0.8628378510475159,0.9356722235679626,0.9547490477561951,0.9345145225524902,0.9540444016456604,0.7499874234199524,0.9638596773147583,0.7466149926185608,0.9448834657669067,0.9339104890823364,0.95867520570755,0.9262092709541321,0.8485931158065796,0.847133457660675,0.8930386900901794,0.9878190159797668,0.9132229089736938,0.8893642425537109,0.9637086391448975,0.8691800236701965
equality_gap_0,0.0646710991859436,0.3173520565032959,0.3595539331436157,0.19922423362731934,0.006901800632476807,0.018975496292114258,0.07197201251983643,0.21534472703933716,0.055508196353912354,0.10443013906478882,0.0015873908996582031,0.05633765459060669,0.021470308303833008,0.0403285026550293,0.023565709590911865,0.001092374324798584,0.037515997886657715,0.015481710433959961,0.3697637915611267,0.1189502477645874,0.028553664684295654,0.034741759300231934,0.009376704692840576,0.7406644225120544,0.1481696367263794,2.09808349609375e-05,0.23018920421600342,0.0252152681350708,0.08368295431137085,0.030179083347320557,0.03740715980529785,0.06587439775466919,0.240960955619812,0.16556954383850098,0.003582179546356201,0.461825966835022,0.05785071849822998,0.027075231075286865,0.25610747933387756
equality_gap_1,0.5450277328491211,0.8068594336509705,0.44871240854263306,0.40228456258773804,0.3596181273460388,0.10070264339447021,0.03368450701236725,0.41028472781181335,0.14314383268356323,0.6978862881660461,0.048961490392684937,0.10913747549057007,0.40249472856521606,0.23600861430168152,0.2674939036369324,0.03718864917755127,0.6420764923095703,0.08026754856109619,0.8246936202049255,0.18572187423706055,0.04773515462875366,0.3619142472743988,0.21440109610557556,0.05089294910430908,0.39376288652420044,0.005275636911392212,0.5161730051040649,0.3004518747329712,0.6724397540092468,0.5559619665145874,0.06532567739486694,0.18950065970420837,0.3951897919178009,0.7937833666801453,0.15061146020889282,0.823232889175415,0.310507208108902,0.652113676071167,0.04232209920883179
parity_gap,0.19771325588226318,0.5242841243743896,0.5648943781852722,0.32083481550216675,0.03047717735171318,0.1289663314819336,0.08861884474754333,0.3705427646636963,0.17692230641841888,0.3001503050327301,0.0036114584654569626,0.13520276546478271,0.14027957618236542,0.09167232364416122,0.06786088645458221,0.10398545861244202,0.1421445608139038,0.06505030393600464,0.7526309490203857,0.3106347620487213,0.11200523376464844,0.0735398456454277,0.015568258240818977,0.37147659063339233,0.23943963646888733,0.008475095964968204,0.34008023142814636,0.06799187511205673,0.1521870642900467,0.11515724658966064,0.16222631931304932,0.13004855811595917,0.4362839460372925,0.3708658814430237,0.053898029029369354,0.8344327807426453,0.11014150083065033,0.13344238698482513,0.2218005657196045
