,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9254542589187622,0.771278977394104,0.7730910778045654,0.8229727745056152,0.9809231162071228,0.9339104890823364,0.8513615727424622,0.8079226613044739,0.9044646620750427,0.937735915184021,0.9609402418136597,0.8375195264816284,0.8878039121627808,0.9456888437271118,0.9587758779525757,0.9762923121452332,0.9540444016456604,0.9658730626106262,0.8705894351005554,0.8689283728599548,0.9308400750160217,0.9516786336898804,0.924950897693634,0.9424170851707458,0.7311622500419617,0.9588261842727661,0.7309105396270752,0.92822265625,0.9367795586585999,0.9576684832572937,0.9216288328170776,0.8203050494194031,0.8393315672874451,0.8854381442070007,0.9858559370040894,0.8861931562423706,0.8791966438293457,0.9569637775421143,0.8506065011024475
equality_gap_0,0.08111202716827393,0.5043225288391113,0.5299590826034546,0.14076459407806396,0.0053389668464660645,0.0008594393730163574,0.03256183862686157,0.21370965242385864,0.05569237470626831,0.035339415073394775,0.0033362507820129395,0.0690072774887085,0.04092305898666382,0.032513976097106934,0.020555973052978516,0.02248072624206543,0.056301653385162354,0.018784940242767334,0.5310046672821045,0.04213285446166992,0.013903975486755371,0.023340046405792236,0.0,0.768244743347168,0.20757943391799927,5.53131103515625e-05,0.30536818504333496,0.014128684997558594,0.06108558177947998,0.05519366264343262,0.042176127433776855,0.11278951168060303,0.2726759910583496,0.05009281635284424,0.0037500858306884766,0.5576357245445251,0.0027298331260681152,0.02694225311279297,0.49168989062309265
equality_gap_1,0.5804523825645447,0.8180790543556213,0.509972333908081,0.37298867106437683,0.18564356863498688,0.04421126842498779,0.00814637541770935,0.45658332109451294,0.10976743698120117,0.575408935546875,0.012986540794372559,0.2787976861000061,0.35748255252838135,0.30687329173088074,0.2982015311717987,0.13880223035812378,0.6475409865379333,0.44100284576416016,0.5224891901016235,0.15780210494995117,0.020533323287963867,0.21635094285011292,0.001207729452289641,0.11321443319320679,0.45596686005592346,0.006540205329656601,0.5569534301757812,0.12608738243579865,0.5421686768531799,0.6722750663757324,0.059454500675201416,0.3537743091583252,0.47019198536872864,0.5145114064216614,0.15793746709823608,0.35223156213760376,0.009329186752438545,0.5384615659713745,0.07310551404953003
parity_gap,0.21943721175193787,0.6410013437271118,0.6495147943496704,0.24091315269470215,0.013951288536190987,0.07256107032299042,0.04390355944633484,0.35406261682510376,0.16708695888519287,0.2161078304052353,0.006864387542009354,0.1643061637878418,0.12924723327159882,0.07275918126106262,0.05544034391641617,0.11552084982395172,0.1586092859506607,0.06422413140535355,0.8060594797134399,0.25916293263435364,0.07595890760421753,0.046228423714637756,0.00011823126260424033,0.4188425540924072,0.29424235224723816,0.0025437804870307446,0.4042155146598816,0.026014970615506172,0.11706995218992233,0.154913529753685,0.16087883710861206,0.18854199349880219,0.46718230843544006,0.20224538445472717,0.0541243813931942,0.8373594880104065,0.004031904507428408,0.11421139538288116,0.27504634857177734
