,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.7859264016151428,0.7415814995765686,0.5782956480979919,0.7717320322990417,0.9794633984565735,0.8520662188529968,0.8476367592811584,0.7622187733650208,0.8891125917434692,0.9168470501899719,0.9546987414360046,0.8013791441917419,0.8781899809837341,0.9393466711044312,0.9513766765594482,0.9519806504249573,0.9288266897201538,0.9546987414360046,0.6239492297172546,0.755524218082428,0.9108572006225586,0.9452357888221741,0.9249005913734436,0.7779735326766968,0.7212463021278381,0.9582725167274475,0.7158604860305786,0.9282730221748352,0.9316454529762268,0.8918306827545166,0.8880555629730225,0.8178889751434326,0.8129561543464661,0.8230230808258057,0.9664770364761353,0.6191171407699585,0.879397988319397,0.9235918521881104,0.8011777997016907
equality_gap_0,0.5230342149734497,0.0,0.0010727643966674805,0.18772894144058228,0.0007449984550476074,0.23014765977859497,0.0012562870979309082,0.13064396381378174,0.03418278694152832,0.014960408210754395,0.012969672679901123,0.03222942352294922,0.1111518144607544,0.005412638187408447,0.0013961195945739746,0.01995450258255005,0.08162277936935425,0.002669990062713623,0.0005453824996948242,0.02611064910888672,0.05734753608703613,0.0291597843170166,0.0,0.7946639657020569,0.00011169910430908203,0.0001671910285949707,0.0,0.0007929205894470215,0.0,0.2509235143661499,0.03250342607498169,0.020608127117156982,0.020270168781280518,0.0006470084190368652,0.0251237154006958,0.009598910808563232,0.0,0.05522531270980835,0.010307252407073975
equality_gap_1,0.8804950714111328,0.0,0.09159310162067413,0.11726972460746765,0.02227722853422165,0.3557787537574768,0.00561936292797327,0.07490149140357971,0.03661477565765381,0.5108016133308411,0.27400562167167664,0.20875221490859985,0.48532411456108093,0.05549699068069458,0.009836645796895027,0.18501192331314087,0.43510928750038147,0.327106773853302,0.03642469644546509,0.5839141607284546,0.02200382947921753,0.13858424127101898,0.0,0.6371738910675049,0.006315440405160189,0.030924396589398384,0.0034730262123048306,0.008242273703217506,0.0,0.7461594939231873,0.2276449203491211,0.26869797706604004,0.08031198382377625,0.07552295923233032,0.049030423164367676,0.149864062666893,0.0,0.2612612545490265,0.020056188106536865
parity_gap,0.6098490953445435,0.0,0.10531426966190338,0.22837458550930023,0.001773468917235732,0.3154178261756897,0.0006768789608031511,0.19296227395534515,0.11203885078430176,0.14591695368289948,0.020435012876987457,0.0362422913312912,0.21272259950637817,0.012247168458998203,0.004474486690014601,0.03514716774225235,0.14265625178813934,0.004899980966001749,0.02489262819290161,0.34807950258255005,0.05056014657020569,0.04209442064166069,0.0,0.7434393167495728,0.0022748091723769903,0.002647804096341133,0.001314751454629004,0.0016858187736943364,0.0,0.3307662606239319,0.22274845838546753,0.051633402705192566,0.09679634869098663,0.02480497770011425,0.019779987633228302,0.11776705831289291,0.0,0.08977846056222916,0.09181070327758789
