,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.896713137626648,0.8107414245605469,0.7925705909729004,0.8222177624702454,0.9856042861938477,0.9474002122879028,0.843509316444397,0.8163788914680481,0.9016459584236145,0.9284240007400513,0.9616449475288391,0.8485428094863892,0.895605742931366,0.949614942073822,0.9601852297782898,0.9803191423416138,0.9578195214271545,0.973171591758728,0.868324339389801,0.8641465902328491,0.9359238743782043,0.9507222771644592,0.9181053638458252,0.936477541923523,0.7543665170669556,0.9643126726150513,0.7436452507972717,0.935571551322937,0.9390446543693542,0.9558060765266418,0.9262092709541321,0.8434590101242065,0.8428046703338623,0.8926863670349121,0.974882960319519,0.873307466506958,0.879397988319397,0.9434741139411926,0.8642975687980652
equality_gap_0,0.009068489074707031,0.059605538845062256,0.2928679585456848,0.06982636451721191,0.0037613511085510254,0.002703368663787842,0.05717378854751587,0.12904930114746094,0.01383274793624878,0.012865304946899414,0.019550740718841553,0.00023573637008666992,0.00011730194091796875,0.035555243492126465,0.030334115028381348,0.004012405872344971,0.036173880100250244,0.01730036735534668,0.10500818490982056,0.03246551752090454,0.023587942123413086,0.04896044731140137,0.06508296728134155,0.5313714146614075,0.131330668926239,0.0111733078956604,0.11357122659683228,0.01577937602996826,0.009423673152923584,0.02679455280303955,0.004965007305145264,0.04335981607437134,0.04097747802734375,0.02998507022857666,0.010504961013793945,0.16449958086013794,0.0012011528015136719,0.008745729923248291,0.30107980966567993
equality_gap_1,0.16773366928100586,0.3193143904209137,0.43747228384017944,0.030227631330490112,0.24328146874904633,0.004722654819488525,0.003549128770828247,0.24756845831871033,0.09075027704238892,0.31510624289512634,0.15823805332183838,0.06111252307891846,0.013797372579574585,0.25881415605545044,0.24748685956001282,0.1340264081954956,0.6004098653793335,0.12228894233703613,0.6384367942810059,0.08845281600952148,0.0008725523948669434,0.3878364861011505,0.23597288131713867,0.027428805828094482,0.41509950160980225,0.2899336814880371,0.24289049208164215,0.08412085473537445,0.1822289228439331,0.49670812487602234,0.035655319690704346,0.00972527265548706,0.06292259693145752,0.39629173278808594,0.1865166425704956,0.451801061630249,0.004886717069894075,0.35828134417533875,0.06695729494094849
parity_gap,0.05231745168566704,0.18976005911827087,0.5258147716522217,0.12503229081630707,0.021933944895863533,0.09421811997890472,0.06557529419660568,0.2659924030303955,0.07299531996250153,0.17299145460128784,0.031157175078988075,0.044299498200416565,0.07416132092475891,0.08625607937574387,0.08005315810441971,0.08080010116100311,0.13383778929710388,0.0683118924498558,0.5263887047767639,0.18864533305168152,0.06189277768135071,0.08914636820554733,0.08920222520828247,0.3047229051589966,0.22914722561836243,0.03156198561191559,0.17779631912708282,0.035761699080467224,0.02953808382153511,0.10274296253919601,0.13161718845367432,0.07966853678226471,0.20651596784591675,0.1893523931503296,0.017748400568962097,0.637537956237793,0.00192830222658813,0.06712308526039124,0.25066131353378296
