,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.8895655870437622,0.7475209832191467,0.759148359298706,0.802184522151947,0.9795137643814087,0.9230381846427917,0.8468314409255981,0.7978557348251343,0.8794482946395874,0.8834247589111328,0.9582725167274475,0.8260934948921204,0.8640459179878235,0.9404036998748779,0.9539940357208252,0.9659737348556519,0.9492625594139099,0.965218722820282,0.7084612846374512,0.8373181819915771,0.8796496391296387,0.9486585855484009,0.9249005913734436,0.92042076587677,0.7357929944992065,0.9569134712219238,0.7157094478607178,0.929481029510498,0.9317461252212524,0.9526349902153015,0.8859415054321289,0.811546802520752,0.831831693649292,0.8139125108718872,0.9833391904830933,0.7009614109992981,0.879397988319397,0.9445814490318298,0.8315799832344055
equality_gap_0,0.08702617883682251,0.008419811725616455,0.18312066793441772,0.1280011534690857,0.00024831295013427734,0.014380574226379395,0.0002605319023132324,0.15291953086853027,0.007023215293884277,0.0027710795402526855,0.0042258501052856445,0.009010493755340576,0.03934371471405029,0.01225125789642334,0.013318419456481934,0.006949782371520996,0.03931009769439697,0.019394099712371826,0.05820798873901367,0.06171989440917969,0.010845005512237549,0.01609659194946289,0.0,0.5120367407798767,0.024783670902252197,0.0,0.0023977160453796387,0.006228029727935791,0.0001983642578125,0.041445791721343994,0.020822107791900635,0.03458666801452637,0.038816630840301514,0.0029761791229248047,0.0025177597999572754,0.09271085262298584,0.0,0.020889580249786377,0.25513771176338196
equality_gap_1,0.3158344030380249,0.0365699864923954,0.2737824022769928,0.21004261076450348,0.014851485379040241,0.05257761478424072,0.0021154580172151327,0.2040165662765503,0.11570972204208374,0.18943233788013458,0.006364017724990845,0.015709280967712402,0.18757405877113342,0.08868040144443512,0.18623851239681244,0.0254819393157959,0.5047814249992371,0.15713995695114136,0.294497549533844,0.030532538890838623,0.026613295078277588,0.10269192606210709,0.0,0.04834479093551636,0.14430227875709534,0.0,0.006714517250657082,0.08571881800889969,0.0030120480805635452,0.5325530171394348,0.026469826698303223,0.1629771888256073,0.13159403204917908,0.031241510063409805,0.14608079195022583,0.32580992579460144,0.0,0.34303534030914307,0.046320974826812744
parity_gap,0.14951172471046448,0.0201595239341259,0.38496488332748413,0.19511863589286804,0.0009458501008339226,0.05625118315219879,0.0003852749359793961,0.26737549901008606,0.07268516719341278,0.0797262042760849,0.007565828040242195,0.05776195228099823,0.09509163349866867,0.02513437531888485,0.03300289809703827,0.07138783484697342,0.11980294436216354,0.05639871582388878,0.21253681182861328,0.13431984186172485,0.07133170962333679,0.026365570724010468,0.0,0.30515342950820923,0.0660364106297493,0.0,0.004031904507428408,0.014997069723904133,0.0005259006284177303,0.12074878811836243,0.10284432768821716,0.03712853789329529,0.19094890356063843,0.01209571398794651,0.04884467273950577,0.3021939694881439,0.0,0.07579033076763153,0.19536519050598145
