,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.8997835516929626,0.7753057479858398,0.7295514941215515,0.7984597682952881,0.9816781282424927,0.9454371333122253,0.844616711139679,0.7895001769065857,0.8942467570304871,0.8976191878318787,0.9562087655067444,0.8200030326843262,0.8777872920036316,0.9435747861862183,0.9551517367362976,0.9713091850280762,0.9407056570053101,0.9664267301559448,0.8233250975608826,0.8494991660118103,0.8995822072029114,0.9490612745285034,0.9249005913734436,0.9044646620750427,0.7394171357154846,0.9571148157119751,0.7172195315361023,0.9291790127754211,0.9347661733627319,0.9464941620826721,0.8999345302581787,0.8142648339271545,0.8460764288902283,0.8272511959075928,0.9846982359886169,0.8515125513076782,0.8793476819992065,0.9479538798332214,0.8332410454750061
equality_gap_0,0.07686525583267212,0.0897170901298523,0.20399820804595947,0.13511967658996582,0.00434565544128418,0.018088459968566895,0.013174653053283691,0.30574649572372437,0.024461746215820312,0.00584721565246582,0.0025010108947753906,0.04260498285293579,0.05013430118560791,0.02149176597595215,0.017329633235931396,0.0023099780082702637,0.08752655982971191,0.028291821479797363,0.08826208114624023,0.03453546762466431,0.009668946266174316,0.012340724468231201,0.0,0.7662544250488281,0.041223108768463135,0.0,0.012411832809448242,0.03579914569854736,0.00535660982131958,0.0406339168548584,0.03808796405792236,0.017025530338287354,0.12250572443008423,0.026047885417938232,0.004287898540496826,0.1483742594718933,0.00010919570922851562,0.027633845806121826,0.2961355149745941
equality_gap_1,0.3602219521999359,0.2677595615386963,0.5995495915412903,0.14694517850875854,0.20297029614448547,0.20325887203216553,0.004764582961797714,0.40679845213890076,0.04428362846374512,0.30497756600379944,0.09659844636917114,0.23596209287643433,0.31969794631004333,0.19348981976509094,0.203840434551239,0.035293519496917725,0.6168032884597778,0.2098662555217743,0.6012658476829529,0.22131145000457764,0.10002416372299194,0.08275174349546432,0.0,0.22349005937576294,0.1813274472951889,0.006051436997950077,0.03009955957531929,0.3444899022579193,0.08734939992427826,0.4367227554321289,0.138616681098938,0.15926004946231842,0.3587902784347534,0.1537625640630722,0.29062390327453613,0.41903603076934814,0.0,0.4289674162864685,0.08797764778137207
parity_gap,0.1550440490245819,0.16378337144851685,0.5086863040924072,0.20353108644485474,0.013833057135343552,0.12533918023109436,0.01349787600338459,0.43012070655822754,0.10880857706069946,0.09630699455738068,0.004120528697967529,0.12135253846645355,0.12193519622087479,0.04959403723478317,0.045808710157871246,0.06664653867483139,0.1790938824415207,0.07595190405845642,0.43132781982421875,0.267903596162796,0.11975044012069702,0.020690470933914185,0.0,0.47730445861816406,0.0883103683590889,0.0003506003995425999,0.019107721745967865,0.07086771726608276,0.014900516718626022,0.10460817813873291,0.1885892152786255,0.031203456223011017,0.30937814712524414,0.06710530072450638,0.05635825917124748,0.586182713508606,8.765009988564998e-05,0.09595490247011185,0.25126761198043823
