,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9036089777946472,0.8127548098564148,0.7902048826217651,0.827905535697937,0.986107587814331,0.9519303441047668,0.8519152402877808,0.8033925294876099,0.8969647884368896,0.9309407472610474,0.9611415863037109,0.8388282060623169,0.8988775014877319,0.9429707527160645,0.9549000859260559,0.99219810962677,0.9483062028884888,0.9718125462532043,0.876579225063324,0.8622338771820068,0.9243972301483154,0.9491115808486938,0.9275180101394653,0.92822265625,0.7470679879188538,0.9602355360984802,0.7428902387619019,0.9319474697113037,0.9406050443649292,0.955856442451477,0.9161926507949829,0.8395329117774963,0.8534252643585205,0.8557910323143005,0.9893290400505066,0.8877535462379456,0.8793476819992065,0.9583731889724731,0.8577540516853333
equality_gap_0,0.03385120630264282,0.10360431671142578,0.2552676796913147,0.10982710123062134,0.017455577850341797,0.020195960998535156,0.001568615436553955,0.22981584072113037,0.017169415950775146,0.023824632167816162,0.001325845718383789,0.005691111087799072,0.0073517560958862305,0.044683098793029785,0.039947330951690674,0.001064598560333252,0.032437801361083984,0.013323187828063965,0.17543888092041016,0.062428414821624756,0.004263699054718018,0.01681375503540039,0.00016480684280395508,0.7034404277801514,0.008737802505493164,0.010466694831848145,0.15205317735671997,0.01592707633972168,0.014978647232055664,0.019118547439575195,0.021655380725860596,0.01803344488143921,0.08440721035003662,0.00615769624710083,0.005507469177246094,0.26479971408843994,0.00010919570922851562,0.049149513244628906,0.23212280869483948
equality_gap_1,0.2718736529350281,0.39916422963142395,0.3252851963043213,0.060491353273391724,0.10926449298858643,0.07859289646148682,0.13436268270015717,0.34709441661834717,0.15632742643356323,0.4904218912124634,0.10544818639755249,0.002623230218887329,0.07569214701652527,0.33863937854766846,0.378170907497406,0.01830190420150757,0.4644808769226074,0.040064096450805664,0.5628462433815002,0.040850162506103516,0.04573184251785278,0.11864406615495682,0.0958980843424797,0.050424933433532715,0.13076920807361603,0.2143915593624115,0.36773502826690674,0.1779358983039856,0.2477409690618515,0.4813460111618042,0.02521216869354248,0.13364538550376892,0.17234492301940918,0.10302907228469849,0.10967040061950684,0.4374433755874634,0.0,0.697158694267273,0.040184080600738525
parity_gap,0.09978718310594559,0.24364055693149567,0.46087831258773804,0.18795925378799438,0.0487765371799469,0.12699106335639954,0.010916520841419697,0.35788455605506897,0.05844564735889435,0.1800207942724228,0.003185031935572624,0.05683440715074539,0.10452267527580261,0.089297354221344,0.08675958961248398,0.10295389592647552,0.10706864297389984,0.05852542817592621,0.5811909437179565,0.15170177817344666,0.09611117839813232,0.028879009187221527,0.0029386933892965317,0.3188679814338684,0.06022673100233078,0.02422802895307541,0.23602727055549622,0.041398029774427414,0.04207204654812813,0.09354139119386673,0.10997408628463745,0.005896463990211487,0.2715285122394562,0.09488172084093094,0.05666840076446533,0.7055590152740479,8.765009988564998e-05,0.15928615629673004,0.21067935228347778
