,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.8994815349578857,0.7901042103767395,0.7708763480186462,0.7823023200035095,0.9830875396728516,0.939296305179596,0.8580560684204102,0.7692152857780457,0.8921326994895935,0.9085921049118042,0.9537423849105835,0.8384758830070496,0.8963104486465454,0.9436250925064087,0.9564604759216309,0.9862586259841919,0.9528363347053528,0.9675844311714172,0.7649368047714233,0.8618311882019043,0.9205718040466309,0.9494639039039612,0.9276689887046814,0.9300346970558167,0.7438969016075134,0.9617959260940552,0.724165678024292,0.9290783405303955,0.9335078001022339,0.9587758779525757,0.9066793918609619,0.8278552293777466,0.8387778401374817,0.8659082651138306,0.987667977809906,0.7855740785598755,0.879397988319397,0.953037679195404,0.8170332908630371
equality_gap_0,0.04922664165496826,0.027650773525238037,0.17126601934432983,0.04610079526901245,0.0009145140647888184,0.006623744964599609,0.0015229582786560059,0.0339200496673584,0.033595502376556396,0.010303020477294922,0.02990543842315674,0.002443075180053711,0.00016683340072631836,0.05562996864318848,0.03781282901763916,0.0021578073501586914,0.07151281833648682,0.006163299083709717,0.03316652774810791,0.09564059972763062,0.02602863311767578,0.045741140842437744,0.017678380012512207,0.7969623804092407,0.18714267015457153,0.0073313117027282715,0.011012077331542969,0.008308947086334229,0.0029758810997009277,0.05928337574005127,0.10469180345535278,0.012672841548919678,0.038430750370025635,0.01633322238922119,0.0032483339309692383,0.11407333612442017,0.0,0.04076492786407471,0.15190434455871582
equality_gap_1,0.3038839101791382,0.20454463362693787,0.3969917297363281,0.2955237329006195,0.13189531862735748,0.13333934545516968,0.2245347946882248,0.05746513605117798,0.08024758100509644,0.17643210291862488,0.2062968909740448,0.08879008889198303,0.09945273399353027,0.3589734733104706,0.33543747663497925,0.029986977577209473,0.7049180269241333,0.12686225771903992,0.4168173670768738,0.19346016645431519,0.017750144004821777,0.33898305892944336,0.12676066160202026,0.16574519872665405,0.48884376883506775,0.24003258347511292,0.035771045833826065,0.06261706352233887,0.05045180767774582,0.709583044052124,0.11673218011856079,0.013423904776573181,0.02794826030731201,0.32242146134376526,0.07517117261886597,0.4644738435745239,0.0,0.644490659236908,0.02434718608856201
parity_gap,0.11877570301294327,0.11746101081371307,0.43950366973876953,0.010692447423934937,0.012057661078870296,0.09747897833585739,0.014292964711785316,0.1465185433626175,0.13378429412841797,0.11829657852649689,0.042684607207775116,0.03487853705883026,0.08695052564144135,0.10885246098041534,0.08293332904577255,0.09686486423015594,0.18110381066799164,0.04804137349128723,0.2921438217163086,0.29928550124168396,0.05008840560913086,0.08051548898220062,0.03233058750629425,0.45925140380859375,0.2887863516807556,0.021869665011763573,0.0253448486328125,0.0190347358584404,0.008502059616148472,0.1643720418214798,0.21616408228874207,0.027570970356464386,0.20223847031593323,0.12071657925844193,0.05006575211882591,0.4548324942588806,0.0,0.14252404868602753,0.14501500129699707
