,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.909649133682251,0.8217647075653076,0.799365758895874,0.8349021077156067,0.9868122935295105,0.9550007581710815,0.8294156193733215,0.8085770606994629,0.9002869129180908,0.9457391500473022,0.9626013040542603,0.8466300964355469,0.9149342775344849,0.9471988677978516,0.959128201007843,0.9891276955604553,0.9462928175926208,0.9718628525733948,0.8754718899726868,0.8655559420585632,0.9350681900978088,0.9513766765594482,0.9326521158218384,0.9287260174751282,0.7484773397445679,0.9535410404205322,0.7475713491439819,0.9425177574157715,0.9407056570053101,0.946343183517456,0.9146826267242432,0.8445160388946533,0.8679720163345337,0.8893642425537109,0.9872652888298035,0.8972668051719666,0.8791463375091553,0.9610409140586853,0.8641465902328491
equality_gap_0,0.024039268493652344,0.1031423807144165,0.12595504522323608,0.10730230808258057,0.013979017734527588,0.02173316478729248,0.10047924518585205,0.10861462354660034,0.027617573738098145,0.02092832326889038,0.0020116567611694336,0.04522615671157837,0.026981711387634277,0.01576286554336548,0.013887584209442139,0.002249002456665039,0.015211164951324463,0.03304028511047363,0.1832352876663208,0.06338995695114136,0.022717714309692383,0.012743115425109863,0.006149172782897949,0.5490238070487976,0.03613859415054321,0.02286463975906372,0.09168267250061035,0.029051601886749268,0.019144952297210693,0.013115227222442627,0.0453033447265625,0.018475055694580078,0.10828649997711182,0.0371394157409668,0.001710057258605957,0.31245625019073486,0.008517146110534668,0.035802602767944336,0.32654494047164917
equality_gap_1,0.29748186469078064,0.4531550407409668,0.1346873641014099,0.220554381608963,0.3652758300304413,0.13375234603881836,0.20497442781925201,0.16832807660102844,0.16617101430892944,0.4426269233226776,0.08077237010002136,0.1757531464099884,0.17626047134399414,0.19870218634605408,0.22626248002052307,0.04434698820114136,0.34494534134864807,0.2361723780632019,0.7709894180297852,0.14566516876220703,0.0478590726852417,0.13160517811775208,0.0012513995170593262,0.016284584999084473,0.1886756718158722,0.24820202589035034,0.29279276728630066,0.292422354221344,0.28087350726127625,0.28822237253189087,0.07415831089019775,0.035766780376434326,0.22447675466537476,0.44958341121673584,0.023219168186187744,0.6594783663749695,0.03243003040552139,0.6410256624221802,0.046278953552246094
parity_gap,0.09978718310594559,0.25802960991859436,0.3289172649383545,0.204848051071167,0.04422258213162422,0.1312519609928131,0.12565942108631134,0.22158631682395935,0.04705233871936798,0.1993524581193924,0.0020091962069272995,0.12684202194213867,0.14782734215259552,0.046008333563804626,0.044422447681427,0.09666740894317627,0.07226987928152084,0.08865153044462204,0.5809550285339355,0.2654998004436493,0.10881152749061584,0.026838496327400208,0.01587885431945324,0.27157115936279297,0.09368810057640076,0.023893307894468307,0.16937249898910522,0.07224024832248688,0.0496099554002285,0.05757862329483032,0.16746652126312256,0.0556936115026474,0.30527305603027344,0.20301930606365204,0.04733246564865112,0.7399965524673462,0.013235164806246758,0.13901348412036896,0.23300296068191528
