,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9195147752761841,0.7983087301254272,0.7933759689331055,0.8219157457351685,0.983137845993042,0.9332561492919922,0.8487944602966309,0.8068153262138367,0.9020989537239075,0.9304877519607544,0.9628026485443115,0.8448683619499207,0.8907736539840698,0.9428197145462036,0.9534403681755066,0.9843459129333496,0.9566114544868469,0.9718125462532043,0.8905723094940186,0.8634418845176697,0.9286757111549377,0.9517289996147156,0.924950897693634,0.9405043721199036,0.7463129758834839,0.9603865742683411,0.7355916500091553,0.9329038262367249,0.9346655011177063,0.9573664665222168,0.9109578728675842,0.8353551030158997,0.8562943339347839,0.858005702495575,0.9856545925140381,0.9062767624855042,0.8795993328094482,0.9525846838951111,0.8526702523231506
equality_gap_0,0.09043335914611816,0.14674484729766846,0.26704728603363037,0.2149164080619812,0.006741225719451904,0.002883017063140869,0.03148764371871948,0.2373027205467224,0.09303891658782959,0.02299290895462036,0.002337336540222168,0.05314868688583374,0.07799625396728516,0.030228078365325928,0.011431217193603516,0.0039560794830322266,0.05140805244445801,0.018850326538085938,0.19599074125289917,0.051420509815216064,0.017678439617156982,0.03983902931213379,0.0010865330696105957,0.581390380859375,0.05310410261154175,0.0037957429885864258,0.10324615240097046,0.005880832672119141,0.005059003829956055,0.05708038806915283,0.03863859176635742,0.02780050039291382,0.10033339262008667,0.01938652992248535,0.0007335543632507324,0.25620341300964355,0.0016379356384277344,0.012699604034423828,0.34331217408180237
equality_gap_1,0.5544174313545227,0.4419924318790436,0.41060301661491394,0.38172268867492676,0.18140028417110443,0.0009353756904602051,0.04113893210887909,0.37751489877700806,0.14652341604232788,0.6424289345741272,0.041812777519226074,0.18027722835540771,0.5040578842163086,0.20104482769966125,0.09353647381067276,0.07828676700592041,0.6612021923065186,0.1849726438522339,0.8137432336807251,0.05949372053146362,0.014107882976531982,0.3399800658226013,0.007857517339289188,0.08663129806518555,0.216473788022995,0.1468249410390854,0.2636162340641022,0.0371517688035965,0.08358433842658997,0.6788588166236877,0.004060804843902588,0.04335129261016846,0.1727921962738037,0.27130308747291565,0.05234193801879883,0.5885959267616272,0.008440692909061909,0.4324324429035187,0.038538336753845215
parity_gap,0.21896429359912872,0.2698746621608734,0.5035368800163269,0.3250851333141327,0.021815713495016098,0.07930411398410797,0.04319055378437042,0.3768424987792969,0.2114754468202591,0.19594614207744598,0.003582565113902092,0.13766080141067505,0.19294330477714539,0.06225297227501869,0.027248330414295197,0.0906255692243576,0.15689697861671448,0.06728224456310272,0.6149489879608154,0.1648748219013214,0.07059586048126221,0.07543154060840607,0.0018652123399078846,0.39219599962234497,0.11050992459058762,0.012959934771060944,0.16416046023368835,0.0167975015938282,0.014199316501617432,0.15754520893096924,0.08634039759635925,0.06265096366405487,0.28649044036865234,0.11173341423273087,0.04505525529384613,0.7279502153396606,0.0029801034834235907,0.08399524539709091,0.2243395447731018
