,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.8958070874214172,0.780339241027832,0.7814969420433044,0.7966477274894714,0.9795640707015991,0.9320481419563293,0.8460764288902283,0.79483562707901,0.8855891823768616,0.936477541923523,0.9580711722373962,0.8221673965454102,0.8702874183654785,0.9413096904754639,0.9549000859260559,0.9734232425689697,0.9382896423339844,0.9613429307937622,0.848492443561554,0.84632807970047,0.8958070874214172,0.9495645761489868,0.9250012636184692,0.9212261438369751,0.7356420159339905,0.9569134712219238,0.720289945602417,0.9281723499298096,0.9333568215370178,0.9458398222923279,0.8992801904678345,0.8124527931213379,0.8393315672874451,0.8325363397598267,0.9741782546043396,0.8578547239303589,0.8791463375091553,0.94382643699646,0.8278049230575562
equality_gap_0,0.027549266815185547,0.19869816303253174,0.2751128673553467,0.008493125438690186,0.00024831295013427734,0.0013859868049621582,0.008229494094848633,0.06166023015975952,0.09098970890045166,0.038140296936035156,0.004402101039886475,0.10641711950302124,0.01414644718170166,0.008238792419433594,0.006971836090087891,0.013400912284851074,0.014583945274353027,0.010594010353088379,0.2795602083206177,0.019222736358642578,0.034911155700683594,0.0001341104507446289,0.0,0.6084731221199036,0.04397547245025635,0.0,0.06276500225067139,0.014881432056427002,0.0030750632286071777,0.01085883378982544,0.03385210037231445,0.022924959659576416,0.19886982440948486,0.018351376056671143,6.347894668579102e-05,0.3467381000518799,0.0005459785461425781,0.008575201034545898,0.2826017141342163
equality_gap_1,0.18992744386196136,0.4128097891807556,0.18502473831176758,0.07485966384410858,0.017326733097434044,0.01989161968231201,0.002049880102276802,0.1845511645078659,0.3113415837287903,0.5187241435050964,0.0765766054391861,0.46216654777526855,0.13655804097652435,0.10531309247016907,0.15420560538768768,0.09088152647018433,0.2322404384613037,0.1847572773694992,0.5999167561531067,0.11971300840377808,0.0177534818649292,0.0019940179772675037,0.0002982945879921317,0.03155851364135742,0.1712413728237152,0.0,0.12538979947566986,0.10858689993619919,0.04894578456878662,0.2692026197910309,0.07343941926956177,0.05161690711975098,0.3964014947414398,0.1697908192873001,0.03472992777824402,0.27429771423339844,0.0,0.2716562747955322,0.017109811305999756
parity_gap,0.07250634580850601,0.29896003007888794,0.40436068177223206,0.01560433954000473,0.0010640813270583749,0.08457853645086288,0.009044095873832703,0.1575261652469635,0.22196266055107117,0.21649913489818573,0.010197018273174763,0.2271467000246048,0.05084160715341568,0.02033577673137188,0.021872783079743385,0.09430230408906937,0.052258215844631195,0.03719203546643257,0.6139112114906311,0.2214127779006958,0.05745890736579895,0.0003546937950886786,3.058116271859035e-05,0.27094125747680664,0.08628839254379272,0.0,0.08676950633525848,0.02560730092227459,0.008414410054683685,0.05261291190981865,0.1567884087562561,0.0421367846429348,0.3849910497665405,0.06680358201265335,0.024896463379263878,0.7000120282173157,0.0004382505139801651,0.05341404303908348,0.16344493627548218
