,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9092968106269836,0.7901042103767395,0.7768158316612244,0.8203553557395935,0.9830371737480164,0.943977415561676,0.8535259366035461,0.8057079315185547,0.8983741998672485,0.9288769960403442,0.9613429307937622,0.8342980742454529,0.8780893087387085,0.9426687359809875,0.9562591314315796,0.9772990345954895,0.9380882978439331,0.9694971442222595,0.8659586310386658,0.8481904864311218,0.9114612340927124,0.9493129253387451,0.9249005913734436,0.926964282989502,0.7396184802055359,0.9569637775421143,0.7195852398872375,0.9292293787002563,0.9338098168373108,0.9498665928840637,0.8884078860282898,0.8289122581481934,0.855992317199707,0.8819147348403931,0.9865102767944336,0.8819650411605835,0.8793476819992065,0.9526853561401367,0.8485428094863892
equality_gap_0,0.07097303867340088,0.11723774671554565,0.20584475994110107,0.08935409784317017,0.0018988847732543945,0.0005723237991333008,0.0025624632835388184,0.09860128164291382,0.028952419757843018,0.02229773998260498,0.0010455846786499023,0.005317091941833496,0.05870389938354492,0.01081174612045288,0.010682284832000732,1.3887882232666016e-05,0.015012860298156738,0.022130072116851807,0.13010871410369873,0.08073288202285767,0.004752635955810547,0.0022803544998168945,0.0,0.3866221308708191,0.13329648971557617,0.0,0.0691114068031311,0.02441328763961792,0.041364967823028564,0.01353830099105835,0.07998675107955933,0.007590770721435547,0.08123862743377686,0.03201693296432495,0.003274679183959961,0.20197081565856934,0.0007643699645996094,0.013367116451263428,0.13247960805892944
equality_gap_1,0.41698676347732544,0.368245393037796,0.22951853275299072,0.16782602667808533,0.22524753212928772,0.0628003478050232,0.19335807859897614,0.21760770678520203,0.006303131580352783,0.5365956425666809,0.027950763702392578,0.04194748401641846,0.3387376666069031,0.15132242441177368,0.18884003162384033,0.001960158348083496,0.23155738413333893,0.16652733087539673,0.7345647215843201,0.2635945677757263,0.0914495587348938,0.01296111661940813,0.0,0.020716071128845215,0.36731842160224915,0.0015128592494875193,0.13405880331993103,0.23835629224777222,0.34638553857803345,0.341623991727829,0.19852757453918457,0.06327298283576965,0.1614466905593872,0.4261070489883423,0.09215718507766724,0.576914370059967,0.002665481995791197,0.41580042243003845,0.016800522804260254
parity_gap,0.1668243110179901,0.2275167852640152,0.38920703530311584,0.16053539514541626,0.01256309449672699,0.0796479731798172,0.015666477382183075,0.2182898074388504,0.12639082968235016,0.17655764520168304,0.003576783463358879,0.04588392376899719,0.13462062180042267,0.028944263234734535,0.03389986231923103,0.07770922780036926,0.052494678646326065,0.06858689337968826,0.5334686636924744,0.30852216482162476,0.11527353525161743,0.003546937834471464,0.0,0.274993896484375,0.2114628553390503,8.765009988564998e-05,0.09369795769453049,0.047335367649793625,0.07686913758516312,0.06656420230865479,0.2348455786705017,0.015130914747714996,0.2655177414417267,0.1746741384267807,0.05075683444738388,0.665583074092865,0.0011394512839615345,0.08199542760848999,0.12905865907669067
