,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9348668456077576,0.8485931158065796,0.8118487596511841,0.847586452960968,0.9884229898452759,0.9565107822418213,0.8397341966629028,0.8264458775520325,0.9121155738830566,0.9539940357208252,0.9660240411758423,0.8591130971908569,0.9253032803535461,0.9552021026611328,0.9644133448600769,0.9956712126731873,0.9621482491493225,0.9765943288803101,0.9128705859184265,0.8807066679000854,0.9413600564002991,0.957869827747345,0.9374842643737793,0.9534907341003418,0.765037477016449,0.9670307636260986,0.7683596014976501,0.9469472169876099,0.9500176310539246,0.9629033207893372,0.9320984482765198,0.8514622449874878,0.8519152402877808,0.9182060360908508,0.990486741065979,0.9142799377441406,0.8951024413108826,0.9678864479064941,0.874867856502533
equality_gap_0,0.03401470184326172,0.27137017250061035,0.2586314082145691,0.1252548098564148,0.0037248730659484863,0.017096221446990967,0.08351707458496094,0.10617727041244507,0.039411842823028564,0.04364001750946045,0.0014456510543823242,0.032598793506622314,0.0459284782409668,0.018780410289764404,0.012886106967926025,0.0028834939002990723,0.025450408458709717,0.01345151662826538,0.33336561918258667,0.03400379419326782,0.024561166763305664,0.012072443962097168,0.003958344459533691,0.5361813902854919,0.08367925882339478,0.010976731777191162,0.1273145079612732,0.017156660556793213,0.025394320487976074,0.0177689790725708,0.0025818943977355957,0.00289839506149292,0.14764249324798584,0.06609982252120972,0.003326416015625,0.5057852864265442,0.03752946853637695,0.036230266094207764,0.25658637285232544
equality_gap_1,0.537345290184021,0.5061408281326294,0.19777029752731323,0.2707415223121643,0.3769448399543762,0.17954784631729126,0.1044195294380188,0.27960526943206787,0.0393257737159729,0.5714247226715088,0.12622302770614624,0.044889211654663086,0.29198765754699707,0.30823200941085815,0.2956785559654236,0.018897593021392822,0.6079235076904297,0.14743590354919434,0.6058297157287598,0.15827679634094238,0.038820505142211914,0.2552343010902405,0.11363568902015686,0.03269916772842407,0.31574350595474243,0.1686023473739624,0.22361834347248077,0.13719812035560608,0.46762049198150635,0.5530358552932739,0.04225212335586548,0.08735212683677673,0.19790178537368774,0.6466313600540161,0.025097310543060303,0.6582748293876648,0.2206835150718689,0.737352728843689,0.02391993999481201
parity_gap,0.17344525456428528,0.48848703503608704,0.4238666594028473,0.24373599886894226,0.028287852182984352,0.13280726969242096,0.0875718742609024,0.2534955143928528,0.15081340074539185,0.2444761097431183,7.803365588188171e-05,0.10123930871486664,0.19765375554561615,0.06842339038848877,0.05290042236447334,0.11100589483976364,0.12627097964286804,0.06257130205631256,0.7423329949378967,0.25895848870277405,0.10671153664588928,0.04090801626443863,0.014402512460947037,0.3457123041152954,0.17255225777626038,0.03125184029340744,0.21056541800498962,0.05226157605648041,0.07686913758516312,0.10427997261285782,0.1347125768661499,0.02165648341178894,0.3450532555580139,0.2788168787956238,0.053525276482105255,0.8561758399009705,0.08602544665336609,0.15580232441425323,0.2017284631729126
