,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.9143806099891663,0.7940303087234497,0.7839633226394653,0.8130568265914917,0.9793124198913574,0.9402526617050171,0.8475360870361328,0.7995671033859253,0.8962097764015198,0.9095484614372253,0.9562087655067444,0.8202043771743774,0.8848844766616821,0.9441787600517273,0.9583731889724731,0.9831882119178772,0.9486585855484009,0.9687924385070801,0.863341212272644,0.8572506904602051,0.9009915590286255,0.9467458724975586,0.9248502254486084,0.9472995400428772,0.7392660975456238,0.9569134712219238,0.7164141535758972,0.9303870797157288,0.9330548048019409,0.9531887173652649,0.9033573269844055,0.8195499777793884,0.8526702523231506,0.8481904864311218,0.9835405349731445,0.884381115436554,0.8793476819992065,0.9396989941596985,0.8593144416809082
equality_gap_0,0.1264745593070984,0.1423845887184143,0.22266864776611328,0.17827731370925903,0.000372469425201416,0.027568042278289795,0.005971014499664307,0.2899746894836426,0.015355348587036133,0.013440907001495361,0.0032619237899780273,0.04427677392959595,0.08046388626098633,0.0223313570022583,0.02121633291244507,0.004617452621459961,0.08555716276168823,0.016146600246429443,0.09321784973144531,0.0046288371086120605,0.0060724616050720215,0.037424564361572266,9.304285049438477e-05,0.8481660485267639,0.06073296070098877,0.0,0.0021156668663024902,0.0048416852951049805,0.0004959702491760254,0.08630657196044922,0.0014487504959106445,0.03613471984863281,0.11371594667434692,0.06056863069534302,0.001977980136871338,0.165540874004364,0.00010919570922851562,0.03842347860336304,0.3633309304714203
equality_gap_1,0.606914222240448,0.4151630401611328,0.45416930317878723,0.355934202671051,0.007425742689520121,0.5138171911239624,0.0034598074853420258,0.48166733980178833,0.046334147453308105,0.36749333143234253,0.005887717008590698,0.1945694386959076,0.45565152168273926,0.2457188367843628,0.33671367168426514,0.027701973915100098,0.7131147384643555,0.24955028295516968,0.6955567002296448,0.16638678312301636,0.07361245155334473,0.22333000600337982,0.0,0.09037148952484131,0.22114810347557068,0.0,0.009492938406765461,0.06397724151611328,0.02484939806163311,0.76737380027771,0.07975280284881592,0.03549736738204956,0.4102190434932709,0.33767998218536377,0.05847620964050293,0.6696307063102722,0.0,0.36105334758758545,0.04384094476699829
parity_gap,0.2594911456108093,0.2571348249912262,0.4949122667312622,0.2666064202785492,0.0007093875901773572,0.16091211140155792,0.007745717652142048,0.42362016439437866,0.10895447432994843,0.12769584357738495,0.004501450806856155,0.11584625393152237,0.18326061964035034,0.05152234062552452,0.05614154785871506,0.09308555722236633,0.19416631758213043,0.05805588513612747,0.5015562772750854,0.22747042775154114,0.10591882467269897,0.05947032570838928,8.765009988564998e-05,0.40409421920776367,0.11405517160892487,0.0,0.004908405710011721,0.014344988390803337,0.0033307038247585297,0.19638212025165558,0.1432531774044037,0.058242470026016235,0.31522443890571594,0.14993874728679657,0.04352017119526863,0.6498315930366516,8.765009988564998e-05,0.0934067890048027,0.23240286111831665
