,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
accuracy,0.8852367997169495,0.7671515345573425,0.7696179747581482,0.8016308546066284,0.9793124198913574,0.9198670983314514,0.8466804027557373,0.7877384424209595,0.8741631507873535,0.9165953397750854,0.9526853561401367,0.7672019004821777,0.8741128444671631,0.9399003386497498,0.9527356624603271,0.935571551322937,0.9267126321792603,0.9591785073280334,0.8414456248283386,0.8136608600616455,0.8244324922561646,0.9495142698287964,0.9249005913734436,0.8808577060699463,0.723561704158783,0.9569134712219238,0.7141490578651428,0.9280716776847839,0.9316454529762268,0.9356722235679626,0.8584083914756775,0.7955403327941895,0.8010268211364746,0.8126038312911987,0.9536920189857483,0.8647002577781677,0.879397988319397,0.9269139766693115,0.8170332908630371
equality_gap_0,0.05894750356674194,0.14827650785446167,0.36678218841552734,0.10177379846572876,0.0,0.006862998008728027,0.0003280043601989746,0.2162686586380005,0.06686121225357056,0.036071836948394775,0.0002497434616088867,0.03453826904296875,0.03594392538070679,0.012834310531616211,0.004163801670074463,0.002096831798553467,0.0007148981094360352,0.018460392951965332,0.29090410470962524,0.08356869220733643,0.022679150104522705,0.0,0.0,0.45095252990722656,0.009648621082305908,0.0,0.06445801258087158,0.0,9.918212890625e-05,0.0028204917907714844,0.06592166423797607,0.004681706428527832,0.2840757369995117,0.005434811115264893,0.00012832880020141602,0.3541530966758728,0.0,0.004046320915222168,0.45011258125305176
equality_gap_1,0.18224498629570007,0.31519368290901184,0.3734092712402344,0.22763463854789734,0.0,0.07723358273506165,0.00044208666076883674,0.42249855399131775,0.07180511951446533,0.3914901614189148,0.004073319956660271,0.13025712966918945,0.24925555288791656,0.11574952304363251,0.08294392377138138,0.06033138185739517,0.00887978170067072,0.2251380980014801,0.4313269555568695,0.01086568832397461,0.04102373123168945,0.0,0.0,0.0788494348526001,0.04792259633541107,0.0,0.10136125236749649,0.0,0.0007530120201408863,0.07973664999008179,0.07099401950836182,0.01628950983285904,0.5971096754074097,0.029339853674173355,0.03148425742983818,0.5146550536155701,0.0,0.014553014189004898,0.13815850019454956
parity_gap,0.09307858347892761,0.21903952956199646,0.5158395171165466,0.15412107110023499,0.0,0.07516118139028549,0.0003506003995425999,0.32718753814697266,0.15322139859199524,0.1739707738161087,6.11623254371807e-05,0.06281045079231262,0.09318260848522186,0.025629695504903793,0.012120750732719898,0.014138869009912014,0.0021281626541167498,0.047600481659173965,0.5977604389190674,0.1023152768611908,0.08622860908508301,0.0,0.0,0.23270368576049805,0.02257472090423107,0.0,0.07853040099143982,0.0,0.00017530019977129996,0.015251833014190197,0.027138501405715942,0.00839658547192812,0.45344337821006775,0.013147515244781971,0.0026010877918452024,0.7078477740287781,0.0,0.005823913030326366,0.29814499616622925
